,marital_cat,education_cat,default_cat,loan_cat,contact_cat,housing_cat,campaign_cat1,campaign_cat2,poutcome_cat,day_cat,y_bool,age_cat,balance,duration
26541,1,1,1,1,1,1,1,1,1,1,0,0,3,96
26542,1,1,1,1,1,1,1,1,1,1,1,0,1794,1035
26543,1,0,1,1,1,0,1,1,1,1,0,0,258,144
26544,1,1,1,0,1,1,1,1,1,1,1,0,2032,736
26545,1,1,1,1,0,0,0,0,0,1,0,1,2236,51
26546,1,1,1,0,1,1,1,1,1,1,0,0,2685,111
26547,1,1,1,1,1,0,1,1,1,1,0,0,3605,308
26548,1,1,1,1,1,0,1,0,1,1,0,0,7704,153
26549,1,1,1,1,1,0,1,1,1,1,0,0,1646,214
26550,1,0,1,1,1,0,1,1,1,1,0,0,726,188
26551,1,1,1,1,1,1,1,1,1,1,0,0,5205,352
26552,1,1,1,0,1,1,1,1,1,1,0,0,9720,255
26553,1,1,1,1,1,1,0,0,1,1,0,0,197,118
26554,1,1,1,1,1,0,0,0,0,1,0,0,7711,190
26555,1,1,1,1,1,1,1,1,1,1,0,0,307,597
26556,1,1,1,1,1,0,1,1,1,1,0,0,2591,55
26557,1,1,1,1,1,0,1,1,0,1,0,0,1545,895
26558,1,1,1,1,1,0,1,1,1,1,0,0,2555,125
26559,1,1,1,1,1,1,1,1,1,1,0,0,53,113
26560,1,1,1,1,1,0,1,1,0,1,0,0,12686,176
26561,1,0,1,1,1,1,1,1,1,1,0,0,60,325
26562,1,1,1,1,1,1,1,1,1,1,1,0,3401,253
26563,1,0,1,1,1,0,1,1,1,1,0,0,1327,277
26564,1,1,1,1,1,0,1,1,1,1,0,0,3706,129
26565,1,1,1,1,1,0,1,1,0,1,1,0,1110,888
26566,1,0,1,1,1,0,1,1,1,1,0,0,875,197
26567,1,1,1,1,1,1,1,1,1,1,0,0,1930,80
26568,1,1,1,1,1,1,1,1,0,1,0,0,-153,72
26569,1,1,1,1,1,1,1,1,1,1,0,0,2450,382
26570,1,1,1,1,1,0,1,1,1,1,0,0,7449,187
26571,1,1,1,1,1,1,1,1,1,1,0,0,627,486
26572,1,1,1,1,1,0,1,1,1,1,0,0,2869,151
26573,0,1,1,1,1,0,1,1,1,1,0,0,7928,124
26574,1,1,1,1,1,1,1,1,1,1,0,0,0,80
26575,1,1,1,1,1,0,1,1,1,1,0,1,1556,340
26576,1,1,1,1,1,0,1,1,0,1,0,0,836,223
26577,1,1,1,1,1,0,1,1,1,1,0,0,3863,239
26578,1,1,1,1,1,0,1,1,0,1,0,0,7876,212
26579,0,1,1,0,1,0,1,1,0,1,1,0,3068,370
26580,1,1,1,1,1,0,1,1,0,1,1,0,983,500
26581,1,1,1,1,1,1,1,1,1,1,0,0,1348,124
26582,1,1,1,1,1,1,1,1,1,1,0,0,3035,1166
26583,1,1,1,1,1,0,1,1,1,1,0,0,0,258
26584,1,1,1,1,1,0,1,1,1,1,0,0,1456,227
26585,1,1,1,1,1,0,1,1,1,1,0,0,5007,51
26586,1,1,1,1,1,0,1,1,1,1,0,0,1979,283
26587,1,1,1,1,1,1,1,1,1,1,0,0,10667,140
26588,1,1,1,1,1,1,1,1,1,1,0,0,2283,790
26589,1,1,1,1,1,0,1,1,1,1,0,0,4465,72
26590,1,1,1,1,1,1,1,1,1,1,0,0,9911,604
26591,1,1,1,1,1,1,1,1,1,1,0,0,17672,548
26592,1,1,1,1,1,0,1,0,0,1,0,0,5704,154
26593,1,1,0,1,1,0,1,0,1,1,0,0,-282,131
26594,1,0,1,1,0,1,1,1,1,1,0,1,13836,733
26595,0,1,1,1,1,1,1,1,1,1,1,1,2396,488
26596,1,1,1,1,1,1,1,0,1,1,0,0,0,266
26597,1,1,1,1,1,0,1,1,1,1,0,0,1354,130
26598,1,1,1,1,0,1,1,1,1,1,1,1,6888,1025
26599,0,1,1,1,1,1,1,1,1,1,0,0,452,98
26600,1,1,1,1,1,1,1,1,1,1,0,0,8460,68
26601,0,1,1,1,1,0,1,1,1,1,0,0,6503,143
26602,1,1,1,1,1,0,1,1,1,1,0,0,1624,559
26603,1,0,1,1,1,1,1,1,1,1,0,0,2906,350
26604,1,1,1,1,1,0,1,1,1,1,0,0,10287,293
26605,0,1,1,1,1,0,1,1,1,1,0,0,3102,138
26606,1,1,1,1,1,0,1,1,0,1,0,0,3404,105
26607,1,1,1,1,1,1,1,1,1,1,0,0,1561,689
26608,1,1,1,1,1,0,1,1,1,1,0,0,21854,215
26609,0,1,1,1,1,0,0,0,1,1,0,0,502,104
26610,1,1,1,1,1,0,1,0,0,1,0,0,56,311
26611,0,0,1,1,1,0,1,1,1,1,0,0,3953,661
26612,1,1,1,1,1,1,1,1,0,1,0,0,2424,633
26613,1,1,1,1,1,1,1,1,1,1,0,0,781,305
26614,1,1,1,0,1,0,1,1,0,1,0,0,6659,191
26615,1,1,1,1,1,1,1,1,1,1,0,1,1083,125
26616,1,1,1,1,1,0,1,1,1,1,0,0,60,239
26617,1,1,1,1,1,1,1,1,0,1,0,1,5087,63
26618,1,1,1,1,1,0,0,0,0,1,0,0,725,219
26619,1,1,1,1,0,1,1,1,1,1,0,0,7426,65
26620,1,1,1,0,0,0,1,0,1,1,0,0,0,61
26621,1,0,1,0,1,0,1,0,1,1,0,0,0,123
26622,1,1,1,1,1,1,1,1,1,1,0,0,4409,92
26623,1,1,1,0,1,0,0,0,1,1,0,0,782,462
26624,1,1,1,1,1,1,1,1,0,1,0,1,0,363
26625,0,1,1,1,1,0,0,0,1,1,0,0,4314,141
26626,1,1,1,1,1,1,1,1,1,1,0,0,631,51
26627,1,1,1,1,1,0,1,1,1,1,0,0,8785,425
26628,1,1,1,1,1,0,1,1,1,1,0,0,1184,149
26629,1,1,1,1,1,1,1,0,1,1,0,0,1660,337
26630,1,1,1,1,0,1,1,1,1,1,0,1,644,547
26631,1,1,1,1,1,0,1,1,0,1,0,0,438,165
26632,0,1,1,0,1,0,1,1,1,1,0,0,1957,47
26633,1,0,1,1,0,1,1,1,1,1,0,0,21,35
26634,1,1,1,1,1,1,1,1,1,1,0,0,-23,48
26635,1,1,1,1,1,1,1,1,1,1,0,0,4996,230
26636,1,1,1,1,1,1,0,0,1,1,0,0,459,109
26637,1,1,1,1,1,0,1,1,1,1,0,0,1515,361
26638,1,1,1,1,1,0,1,1,1,1,0,0,410,67
26639,1,0,1,1,0,0,1,1,1,1,0,0,3710,107
26640,1,1,1,1,1,1,1,1,1,1,0,0,1259,435
26641,1,1,1,1,1,0,1,1,1,1,0,0,901,140
26642,1,1,1,1,1,0,1,1,1,1,0,0,40,294
26643,1,1,1,1,1,1,0,0,1,1,0,0,5039,205
26644,0,1,1,1,1,0,1,1,1,1,0,1,17056,470
26645,1,1,1,1,1,1,1,1,1,1,0,1,7429,199
26646,1,1,1,1,1,0,1,1,1,1,0,0,782,427
26647,1,1,1,1,1,0,1,1,1,1,0,0,3713,175
26648,1,0,1,1,1,1,1,1,1,1,0,0,7861,380
26649,1,1,1,1,1,0,0,0,0,1,0,0,999,215
26650,1,1,1,1,1,0,1,1,0,1,0,0,18558,51
26651,1,1,1,1,0,1,0,0,1,1,0,1,3012,98
26652,1,1,1,1,1,1,1,1,1,1,0,0,1696,267
26653,0,0,1,1,1,1,0,0,0,1,0,0,3888,207
26654,1,1,1,1,1,1,1,1,1,1,0,0,732,179
26655,1,1,1,1,1,0,1,1,1,1,0,0,28,73
26656,1,1,1,1,1,0,0,0,0,1,0,0,3923,20
26657,0,1,1,1,1,0,0,0,0,1,0,0,155,20
26658,0,1,1,0,1,0,1,1,1,1,0,0,966,186
26659,1,1,1,1,1,0,0,0,0,1,0,0,789,120
26660,1,1,1,1,1,1,0,0,1,1,0,0,2467,319
26661,1,1,1,1,1,1,1,1,1,1,0,0,14355,52
26662,0,1,1,1,1,1,1,1,1,1,0,0,0,154
26663,1,1,1,0,1,1,1,1,1,1,0,0,3829,267
26664,1,1,1,1,1,0,1,1,0,1,0,0,3060,113
26665,1,1,1,1,1,0,1,1,1,1,0,0,11350,159
26666,0,1,1,1,1,1,1,1,0,1,0,0,9541,128
26667,1,1,1,0,1,0,1,0,0,1,0,0,1016,195
26668,1,1,1,1,1,0,0,0,0,1,0,0,653,16
26669,1,1,1,0,1,0,1,0,1,1,0,0,5560,330
26670,1,1,1,1,0,0,1,1,1,1,0,0,0,25
26671,1,0,1,1,1,1,1,1,0,1,0,0,3289,340
26672,1,1,1,0,1,0,1,1,0,1,0,0,1954,158
26673,1,0,1,0,1,0,1,1,1,1,0,0,129,192
26674,0,1,1,1,1,1,1,0,1,1,1,0,2087,768
26675,1,1,1,0,1,1,1,1,1,1,0,1,4263,426
26676,1,1,1,0,1,0,1,1,1,1,0,0,-497,260
26677,1,0,1,1,1,1,1,1,1,1,0,0,315,352
26678,1,1,1,1,1,1,1,1,1,1,0,0,3720,114
26679,1,1,1,1,1,0,1,1,1,1,0,0,4760,187
26680,0,1,1,0,1,1,1,1,0,1,0,0,1527,276
26681,1,1,1,1,1,1,1,1,1,1,0,0,2886,230
26682,1,0,1,1,1,0,1,1,1,1,1,0,121,758
26683,1,1,1,1,1,0,1,1,1,1,1,0,3469,653
26684,1,0,1,1,1,1,1,1,1,1,0,0,3837,340
26685,1,1,1,1,1,0,0,0,0,1,0,0,2428,9
26686,1,1,1,1,0,0,1,1,1,1,0,0,1987,55
26687,1,1,1,1,1,1,1,1,0,1,0,0,3117,44
26688,1,1,1,1,1,1,1,1,1,1,0,0,370,142
26689,1,1,1,1,1,1,1,1,1,1,0,0,6424,55
26690,1,1,1,1,1,1,1,1,1,1,0,0,1397,326
26691,1,1,1,1,1,1,1,1,1,1,0,0,4894,240
26692,1,1,1,1,1,0,1,1,1,1,0,0,2574,517
26693,1,0,1,0,1,1,1,1,1,1,0,0,1466,150
26694,1,1,1,1,1,1,1,1,1,1,0,1,2467,972
26695,0,0,1,0,1,1,1,1,1,1,0,0,285,73
26696,1,1,1,1,1,0,1,0,0,1,0,0,-471,77
26697,1,1,1,0,1,0,1,1,1,1,0,0,1167,279
26698,1,0,1,1,1,1,1,1,1,1,0,0,5039,227
26699,1,1,1,1,1,0,1,0,1,1,0,0,0,40
26700,1,1,1,1,1,0,1,0,1,1,0,0,8422,166
26701,1,1,1,1,1,0,0,0,1,1,0,0,233,102
26702,1,1,1,1,1,1,1,1,1,1,0,0,3070,144
26703,1,1,1,0,1,0,1,1,0,1,0,0,3052,115
26704,1,1,1,1,1,0,1,1,0,1,0,0,31,61
26705,0,1,1,1,1,0,1,1,0,1,0,0,33,106
26706,1,1,1,1,1,0,1,0,0,1,0,0,666,106
26707,1,1,1,1,1,1,1,1,1,1,0,0,5191,187
26708,0,1,1,1,1,1,1,1,1,1,0,0,6410,101
26709,1,0,1,1,1,0,1,0,1,1,0,0,2814,619
26710,1,0,1,1,1,0,1,1,0,1,0,0,5095,127
26711,1,1,1,0,0,0,0,0,1,1,0,0,3396,93
26712,1,1,1,1,1,0,1,1,1,1,0,1,6237,88
26713,1,1,1,1,1,1,1,0,1,1,0,0,1502,43
26714,1,1,1,1,1,1,1,0,1,1,0,0,2784,808
26715,1,1,1,1,1,0,1,0,0,1,0,0,111,600
26716,1,1,1,1,1,0,1,0,1,1,0,0,6981,627
26717,1,1,1,1,1,1,1,1,1,1,0,0,2793,258
26718,1,1,1,1,1,0,1,1,0,1,0,0,3649,399
26719,1,1,1,1,1,0,1,1,1,1,0,0,3765,87
26720,1,0,1,0,1,1,0,0,1,1,0,0,-212,911
26721,1,1,1,1,1,0,0,0,0,1,0,0,5670,43
26722,1,1,1,1,1,0,1,0,1,1,0,0,9895,352
26723,0,1,1,1,1,1,1,1,1,1,0,0,558,108
26724,1,1,1,1,1,0,1,0,1,1,0,0,145,262
26725,1,0,1,1,1,1,1,1,1,1,0,0,7724,196
26726,1,1,1,1,1,1,1,0,0,1,0,0,1433,111
26727,1,1,1,1,1,0,0,0,1,1,0,0,3817,104
26728,1,1,1,1,1,0,1,1,1,1,0,0,1518,128
26729,1,1,1,1,1,0,1,0,1,1,0,0,14679,165
26730,1,1,1,1,0,0,1,1,0,1,0,0,3311,105
26731,1,1,1,1,1,0,0,0,1,1,0,0,437,133
26732,1,1,1,1,1,0,1,1,1,1,0,0,2548,179
26733,0,1,1,0,1,0,1,1,0,1,0,0,1273,206
26734,1,1,1,1,1,1,1,1,1,1,0,0,1372,240
26735,1,0,1,1,1,0,1,1,1,1,0,0,389,198
26736,1,1,1,1,1,0,1,1,1,1,0,0,1995,129
26737,1,1,1,1,1,0,1,1,0,1,0,0,6982,224
26738,0,0,1,1,1,0,1,0,1,1,0,0,511,157
26739,1,0,0,1,1,0,1,1,1,1,0,0,-98,182
26740,1,1,1,1,1,0,1,1,1,1,0,0,7696,386
26741,1,1,1,1,1,0,1,1,0,1,0,0,911,434
26742,1,0,1,0,1,0,1,1,1,1,0,0,-52,642
26743,0,0,1,1,1,1,1,1,1,1,0,1,2716,163
26744,1,1,1,1,1,0,1,1,0,1,0,0,3514,214
26745,1,1,1,1,1,0,1,1,1,1,0,0,16649,155
26746,1,1,1,0,1,0,0,0,1,1,0,0,148,1145
26747,1,1,1,1,1,0,0,0,1,1,0,0,1546,148
26748,1,0,1,1,1,0,1,1,1,1,0,0,4581,329
26749,1,1,1,1,1,1,1,0,1,1,0,0,1352,221
26750,1,1,1,1,1,1,1,1,1,1,0,0,9009,135
26751,0,1,1,0,1,1,1,1,1,1,0,0,140,148
26752,1,1,1,1,1,1,1,1,1,1,0,0,19796,41
26753,1,0,1,1,0,1,1,1,1,1,0,0,2585,159
26754,1,0,1,0,1,0,1,1,1,1,0,0,2369,470
26755,1,1,1,1,1,0,1,1,1,1,0,0,8899,75
26756,1,1,1,1,1,0,1,1,1,1,0,0,2994,155
26757,0,1,1,0,1,1,1,1,1,1,0,0,361,147
26758,1,1,1,1,1,0,1,1,1,1,0,0,3097,167
26759,1,1,1,1,1,0,1,1,0,1,0,0,2696,564
26760,1,1,1,1,1,0,1,1,1,1,0,0,2360,268
26761,1,0,1,0,0,0,1,1,1,1,0,0,1448,16
26762,1,1,1,0,1,0,1,1,1,1,0,0,11839,533
26763,1,1,1,0,1,0,1,1,1,1,0,0,3559,264
26764,1,0,1,1,1,0,0,0,1,1,0,0,3051,303
26765,1,1,1,0,1,1,1,1,0,1,0,0,1887,225
26766,1,1,1,0,1,1,1,0,1,1,0,0,1310,90
26767,0,0,1,1,1,0,1,1,0,1,0,0,10374,283
26768,0,0,1,1,1,1,1,1,1,1,0,1,4012,915
26769,1,1,1,1,1,1,1,1,1,1,0,0,234,208
26770,1,1,1,1,1,0,1,1,1,1,0,0,2975,207
26771,1,1,1,0,1,0,0,0,1,1,0,0,3658,56
26772,1,1,1,1,1,0,1,1,0,1,0,0,3533,319
26773,1,0,1,1,1,0,1,0,1,1,0,0,1524,57
26774,1,0,1,1,1,0,1,1,1,1,1,0,5461,841
26775,1,1,1,1,1,1,1,1,1,1,0,0,2185,354
26776,1,1,1,0,0,1,1,0,1,1,1,0,7119,871
26777,1,1,1,0,1,0,1,1,0,1,0,0,3459,88
26778,1,1,1,1,1,0,1,1,1,1,0,0,297,279
26779,1,1,1,1,1,1,1,1,1,1,0,1,12270,180
26780,1,0,1,1,1,0,0,0,1,1,0,0,3370,156
26781,1,1,1,1,1,0,1,0,1,1,0,0,186,235
26782,1,1,1,1,1,0,1,0,1,1,1,0,13711,1532
26783,1,1,1,1,1,1,1,1,0,1,0,0,-3,251
26784,1,0,1,1,1,1,1,0,1,1,0,0,925,884
26785,1,1,1,1,1,1,1,1,1,1,0,1,2034,218
26786,1,0,1,1,1,0,1,0,1,1,0,0,3803,611
26787,0,1,0,1,1,1,1,0,1,1,0,0,10,75
26788,1,1,1,1,1,1,0,0,1,1,0,0,655,986
26789,1,0,1,0,1,1,1,1,1,1,0,0,1379,172
26790,1,1,1,1,1,0,1,1,0,1,0,0,142,315
26791,1,1,1,1,1,0,1,0,1,1,0,0,392,117
26792,1,1,1,1,1,0,1,0,1,1,0,0,96,151
26793,1,1,1,1,1,0,1,1,1,1,0,0,641,399
26794,1,0,1,0,1,1,1,1,1,1,0,0,1527,317
26795,1,1,1,1,1,1,1,1,1,1,0,1,5314,116
26796,1,1,1,1,0,0,1,1,1,1,0,0,5075,90
26797,1,1,1,1,1,1,1,0,1,1,0,0,943,115
26798,1,1,1,1,1,1,1,1,1,1,0,0,6290,303
26799,1,1,1,1,1,1,1,1,0,1,0,0,889,78
26800,1,1,1,0,1,1,1,1,1,1,0,0,75,97
26801,1,0,1,0,1,1,1,0,1,1,0,0,3859,104
26802,0,1,1,1,1,0,1,1,1,1,0,0,2514,68
26803,0,1,1,1,1,0,1,0,0,1,0,0,6285,136
26804,1,0,1,1,1,0,1,0,1,1,0,0,3774,591
26805,1,1,1,1,1,1,1,1,1,1,0,0,1070,251
26806,0,1,1,1,1,0,0,0,1,1,0,0,54,355
26807,1,0,1,1,1,0,1,1,1,1,0,1,0,231
26808,1,1,1,0,1,0,0,0,1,1,0,0,-208,251
26809,1,1,1,0,1,0,1,1,1,1,0,0,3572,341
26810,0,1,1,1,1,0,1,0,1,1,0,0,778,106
26811,1,1,1,1,1,0,1,1,1,1,0,0,6059,110
26812,1,1,1,1,1,0,1,1,0,1,0,1,5618,361
26813,0,1,1,1,1,0,0,0,1,1,0,0,0,378
26814,1,1,1,1,1,1,0,0,1,1,0,0,77,441
26815,0,0,1,1,1,1,1,1,0,1,0,0,12,282
26816,1,1,1,0,0,1,0,0,1,1,0,0,1611,197
26817,1,0,1,1,1,0,1,0,1,1,0,0,-394,217
26818,0,0,1,1,1,0,1,1,1,1,0,0,1480,95
26819,1,0,1,1,0,1,1,1,1,1,0,0,4712,172
26820,1,1,1,0,1,1,1,1,1,1,0,0,1906,210
26821,1,1,1,1,1,1,1,1,1,1,1,0,-35,952
26822,1,1,1,1,1,0,1,0,1,1,0,0,7518,332
26823,1,1,1,0,1,1,0,0,1,1,0,0,719,117
26824,1,1,1,0,1,0,0,0,0,1,0,0,5248,194
26825,1,1,0,1,1,0,0,0,1,1,0,0,53,233
26826,1,1,1,1,1,0,1,0,0,1,1,0,314,1341
26827,1,1,1,1,1,0,0,0,0,1,0,0,0,197
26828,1,0,1,1,1,0,1,0,1,1,0,0,5206,168
26829,1,1,1,1,0,0,0,0,1,1,0,0,2830,713
26830,1,1,1,1,1,0,1,0,1,1,1,0,650,2420
26831,1,1,1,1,1,1,1,1,1,1,0,0,7464,176
26832,1,1,1,1,0,1,1,0,1,1,0,0,7242,215
26833,1,1,1,1,1,0,1,1,0,1,0,0,4436,292
26834,1,1,1,0,1,1,0,0,0,1,0,0,744,90
26835,1,1,1,1,1,0,1,1,0,1,0,0,5252,232
26836,1,1,1,0,0,1,0,0,0,1,0,0,3398,88
26837,1,1,1,1,1,0,1,1,1,1,0,0,2304,257
26838,1,1,1,1,1,1,0,0,1,1,1,0,18508,1598
26839,0,1,1,1,1,1,1,0,1,1,1,0,2679,295
26840,1,1,1,1,1,0,0,0,0,1,0,0,4178,167
26841,1,1,1,1,1,0,1,0,1,1,0,0,7741,693
26842,1,1,1,1,0,1,0,0,1,1,0,1,1896,134
26843,1,1,1,1,1,0,1,1,1,1,1,0,5639,945
26844,1,1,1,1,0,0,0,0,0,1,0,0,4763,233
26845,1,1,1,0,0,1,1,0,1,1,0,0,387,761
26846,1,1,1,1,1,0,0,0,1,1,0,0,1437,367
26847,1,1,1,1,1,1,1,0,1,1,0,0,3379,290
26848,1,1,1,1,1,0,1,1,1,1,0,0,212,370
26849,1,1,1,1,1,0,1,0,1,1,0,0,4404,766
26850,0,1,0,1,1,1,1,1,0,1,0,0,723,298
26851,1,0,1,1,1,1,1,0,1,1,0,0,816,279
26852,1,1,1,1,1,0,0,0,1,1,0,0,1782,437
26853,0,0,1,1,1,0,1,0,0,1,0,0,3202,690
26854,1,0,1,1,1,0,1,1,1,1,0,0,6150,157
26855,1,1,1,1,1,1,0,0,1,1,0,0,0,324
26856,1,1,1,1,1,1,1,1,1,1,0,0,328,537
26857,1,1,1,1,1,1,1,1,1,1,0,0,5883,182
26858,1,1,1,1,0,1,0,0,1,1,0,0,0,96
26859,1,1,1,1,1,0,1,1,1,1,0,0,7900,90
26860,1,1,1,0,1,1,0,0,0,1,0,0,769,222
26861,1,1,1,1,1,1,1,1,1,1,0,0,3831,59
26862,0,1,1,1,1,0,1,1,0,1,0,0,1559,178
26863,1,1,1,1,1,0,0,0,1,1,0,0,1472,769
26864,1,1,1,1,1,1,1,0,1,1,0,0,1021,87
26865,1,1,1,1,1,0,1,1,0,1,0,0,4580,192
26866,1,0,1,1,1,0,0,0,0,1,0,0,676,825
26867,0,1,1,1,1,1,0,0,1,1,0,0,681,382
26868,1,1,1,1,0,1,0,0,0,1,0,0,3366,278
26869,1,0,1,1,1,0,1,1,1,1,0,0,0,1329
26870,1,1,1,1,1,1,1,0,1,1,0,0,3552,310
26871,1,1,1,0,1,0,1,1,1,1,0,0,1752,56
26872,1,1,1,0,1,1,1,1,1,1,1,0,2918,1059
26873,1,1,1,1,1,0,0,0,0,1,0,1,3499,104
26874,1,0,1,1,1,1,1,0,1,1,0,0,0,843
26875,1,1,1,1,1,1,1,1,1,1,0,0,38,185
26876,1,1,1,1,1,0,0,0,1,1,0,0,2475,1476
26877,0,0,1,0,1,0,1,0,1,1,0,0,1,476
26878,0,0,1,1,1,1,0,0,1,1,0,0,55,165
26879,1,1,1,1,1,0,1,1,1,1,0,0,321,738
26880,1,1,1,1,1,0,1,0,1,1,0,0,2848,265
26881,1,1,1,1,0,0,0,0,1,1,0,0,502,442
26882,1,0,1,1,0,1,1,0,1,1,0,0,0,47
26883,1,1,1,1,1,0,1,1,1,1,0,0,1019,489
26884,1,1,1,1,1,0,1,0,1,1,0,0,739,91
26885,1,1,1,1,1,1,1,1,1,1,0,0,19391,391
26886,1,1,1,1,1,0,1,0,1,1,0,0,3430,1855
26887,1,0,1,1,1,0,1,1,1,1,1,0,3064,2453
26888,1,1,1,1,1,0,0,0,0,1,0,0,1093,21
26889,1,1,1,0,1,0,0,0,1,1,0,0,656,83
26890,1,1,1,0,1,1,1,0,0,1,0,0,111,86
26891,1,1,1,0,1,1,1,1,1,1,0,0,-490,141
26892,0,1,1,1,0,0,1,1,1,1,0,0,1263,220
26893,1,1,1,1,1,0,0,0,0,1,0,0,4014,149
26894,1,1,1,0,1,0,1,1,1,1,0,0,35,91
26895,1,1,1,1,1,0,0,0,1,1,0,0,485,254
26896,1,1,1,1,1,0,0,0,1,1,0,0,415,249
26897,1,1,1,1,1,0,0,0,1,1,0,0,1475,209
26898,1,1,1,0,1,0,0,0,0,1,0,0,6958,325
26899,1,1,1,1,1,0,1,1,0,1,0,0,5133,87
26900,1,1,0,1,1,0,1,0,1,1,0,0,-1001,45
26901,1,1,1,1,1,0,0,0,1,1,0,0,14462,10
26902,1,1,1,1,1,0,1,0,1,1,0,0,1735,358
26903,1,1,1,1,1,0,0,0,0,1,0,0,5558,81
26904,1,1,1,1,1,1,0,0,1,1,0,0,1203,6
26905,1,1,1,1,1,1,0,0,1,1,0,0,190,12
26906,1,1,1,1,1,0,0,0,0,1,0,0,5045,20
26907,1,1,1,1,1,0,0,0,0,1,0,0,356,20
26908,0,1,1,1,1,1,1,1,1,1,0,0,-547,275
26909,1,1,1,1,1,1,1,0,0,1,0,0,460,312
26910,1,1,1,0,1,0,0,0,1,1,0,0,975,69
26911,1,1,1,0,1,1,1,1,1,1,0,0,507,304
26912,1,1,1,1,1,0,1,1,0,1,0,0,5691,37
26913,1,0,1,1,0,1,1,0,1,1,0,0,12,61
26914,1,1,1,0,1,0,1,1,0,1,0,0,87,116
26915,1,1,1,0,1,0,0,0,1,1,0,0,0,266
26916,1,1,1,0,1,1,1,1,1,1,0,0,4173,159
26917,1,1,1,0,1,0,0,0,1,1,0,0,6138,358
26918,1,1,1,0,1,0,0,0,0,1,0,0,680,21
26919,1,1,1,1,1,0,1,1,1,1,0,0,20580,116
26920,1,1,1,1,0,1,1,1,1,1,0,1,1433,41
26921,0,1,1,1,1,0,0,0,0,1,0,0,2564,124
26922,1,1,1,1,1,0,1,1,0,1,0,0,1560,67
26923,1,1,1,1,1,1,1,1,1,1,0,0,910,298
26924,1,1,1,1,1,0,1,1,1,1,0,0,4925,86
26925,1,1,1,1,1,1,1,1,1,1,0,0,5276,299
26926,1,0,1,1,1,0,1,0,0,1,1,0,12519,615
26927,1,1,1,0,1,0,1,1,1,1,0,0,3167,152
26928,1,1,1,1,1,1,1,1,0,1,0,0,62,50
26929,1,1,1,1,1,0,1,1,1,1,0,0,1162,322
26930,1,1,1,1,1,0,1,1,1,1,0,0,9049,536
26931,1,1,1,1,0,1,1,1,1,1,0,0,760,336
26932,1,1,1,1,1,0,1,1,1,1,0,0,3540,441
26933,1,1,1,1,1,1,0,0,1,1,0,0,2237,149
26934,0,1,1,1,1,1,1,1,1,1,0,0,0,328
26935,1,1,1,1,1,1,1,1,1,1,1,0,4069,517
26936,0,0,1,1,1,0,1,1,0,1,0,1,5920,96
26937,1,0,0,1,1,0,1,1,1,1,0,0,0,675
26938,1,0,1,1,1,0,1,1,1,1,0,0,2023,118
26939,1,1,0,0,1,0,1,1,0,1,0,0,-813,85
26940,1,1,1,1,1,0,1,1,1,1,0,1,925,65
26941,1,1,1,0,1,1,1,1,1,1,0,0,7108,255
26942,1,1,1,1,1,0,1,1,1,1,1,0,4254,714
26943,1,1,1,1,1,0,1,1,0,1,0,0,5222,239
26944,1,1,1,1,1,0,1,1,0,1,0,0,3967,859
26945,1,1,1,1,1,0,1,1,0,1,0,0,1447,225
26946,1,0,1,1,1,1,1,1,1,1,0,0,3876,54
26947,0,1,1,1,1,0,0,0,1,1,0,0,8903,336
26948,1,1,1,1,1,0,1,1,1,1,0,0,5220,108
26949,1,0,1,1,1,1,1,1,1,1,0,0,3723,108
26950,1,1,1,1,1,0,1,1,1,1,0,0,8101,49
26951,1,1,1,1,1,0,1,1,1,1,0,0,6889,1221
26952,1,0,1,1,1,1,1,1,1,1,0,0,1251,105
26953,0,1,1,0,1,1,1,1,1,1,0,0,43,289
26954,0,0,1,1,1,0,1,1,1,1,1,0,219,729
26955,0,1,1,1,1,1,1,1,0,1,0,0,2096,127
26956,1,1,0,0,1,0,1,1,0,1,0,0,-405,846
26957,0,1,1,1,1,0,1,1,1,1,0,0,-402,151
26958,1,0,1,1,1,0,1,1,1,1,0,0,2816,71
26959,1,1,1,1,1,1,1,1,1,1,0,0,436,215
26960,1,1,1,1,1,0,1,1,1,1,0,0,0,248
26961,1,1,1,1,1,1,1,1,0,1,1,0,0,591
26962,1,1,1,0,0,0,0,0,1,1,1,0,2263,1158
26963,1,1,1,1,1,1,1,1,1,1,0,0,1727,337
26964,0,1,1,1,1,1,1,1,1,1,0,0,11998,349
26965,1,1,1,1,1,1,1,1,1,1,1,0,2589,614
26966,0,1,1,1,1,0,1,1,1,1,0,0,4094,63
26967,1,0,1,1,1,1,1,1,1,1,0,0,85,714
26968,1,1,1,1,1,1,1,1,1,1,1,0,1982,558
26969,1,0,1,1,1,0,1,1,0,1,0,0,1395,569
26970,1,1,1,1,1,0,0,0,0,1,0,0,2812,46
26971,1,1,1,1,1,0,1,1,0,1,0,0,22,153
26972,1,1,1,1,1,1,0,0,0,1,0,0,1945,22
26973,1,1,1,1,1,0,1,1,1,1,0,0,485,89
26974,1,1,1,0,1,1,1,1,1,1,0,0,0,208
26975,1,1,1,1,1,1,1,1,1,1,0,0,5164,253
26976,1,1,1,1,1,1,1,1,1,1,0,0,0,240
26977,1,1,1,1,1,0,1,1,1,1,0,0,3406,321
26978,1,1,1,1,1,1,1,1,1,1,0,0,4619,104
